都道府県名,地方公共団体名,施設名称,年間処理量,資源回収量,処理対象廃棄物,処理方式,施設の改廃,産業廃棄物の搬入の有無,リユース・リペア機能・内容,
山形県,置賜広域行政事務組合,置賜広域行政事務組合長井クリーンセンター粗大ごみ処理施設,3445,871,粗大ごみ・不燃ごみ,併用,,無し,機能なし
山形県,西村山広域行政事務組合,西村山広域行政事務組合寒河江地区クリーンセンター粗大ごみ処理施設,692,359,粗大ごみ・不燃ごみ,併用,,無し,機能なし
山形県,酒田地区広域行政組合,酒田地区広域行政組合粗大ごみ処理施設,2271,274,粗大ごみ,併用,,無し,機能なし
福島県,福島市,あらかわクリーンセンター資源化工場,6508,1948,粗大ごみ・不燃ごみ・資源ごみ,併用,,無し,修理・展示・販売・譲渡
福島県,郡山市,郡山市河内クリーンセンター,2238,,粗大ごみ・不燃ごみ,併用,,無し,機能なし
福島県,郡山市,郡山市富久山クリーンセンター,8036.85,6139.43,粗大ごみ・不燃ごみ・資源ごみ,併用,,無し,機能なし
福島県,いわき市,山田粗大ごみ処理施設,0,0,粗大ごみ・資源ごみ,破砕,廃止,無し,機能なし
福島県,南相馬市,クリーン原町センター,1532,456,粗大ごみ・不燃ごみ・資源ごみ,破砕,,無し,機能なし
福島県,伊達地方衛生処理組合,伊達地方衛生処理組合清掃センター粗大ごみ処理施設,0,0,粗大ごみ,併用,,無し,機能なし
福島県,伊達地方衛生処理組合,伊達地方衛生処理組合粗大ごみ処理施設,5033,,粗大ごみ・不燃ごみ・資源ごみ,併用,,無し,機能なし
福島県,会津若松地方広域市町村圏整備組合,環境センター粗大ごみ破砕処理施設,3660,257,粗大ごみ・不燃ごみ,破砕,,有り,機能なし
福島県,石川地方生活環境施設組合,石川地方粗大ごみ処理施設,1768,1189,粗大ごみ・不燃ごみ・資源ごみ,併用,,無し,機能なし
福島県,田村広域行政組合,田村東部環境センター,852,,粗大ごみ・不燃ごみ・資源ごみ,併用,,無し,機能なし
福島県,白河地方広域市町村圏整備組合,西白河地方リサイクルプラザ,5758,3209,粗大ごみ・不燃ごみ・その他・資源ごみ,併用,,無し,修理・譲渡
福島県,喜多方地方広域市町村圏組合,粗大ごみ処理施設,1661,337,粗大ごみ・不燃ごみ・資源ごみ,破砕,,無し,機能なし
福島県,安達地方広域行政組合,もとみやクリーンセンター(粗大),1358,327,粗大ごみ・不燃ごみ・可燃ごみ・資源ごみ,併用,,無し,機能なし
福島県,双葉地方広域市町村圏組合,双葉地方広域市町村圏組合南部衛生センター粗大ごみ処理施設,510,291,粗大ごみ・不燃ごみ・資源ごみ,併用,,無し,機能なし
福島県,南会津地方環境衛生組合,東部クリーンセンター,801,321,粗大ごみ・不燃ごみ・その他・混合（未分別）ごみ,破砕,,無し,機能なし
茨城県,水戸市,水戸市清掃工場（リサイクルセンター）,3788,889,粗大ごみ・不燃ごみ,圧縮,,無し,機能なし
茨城県,日立市,日立市清掃センター,2146,531,粗大ごみ・不燃ごみ・資源ごみ,併用,,無し,機能なし
茨城県,土浦市,土浦市清掃センター,1727,829,粗大ごみ・不燃ごみ・資源ごみ,併用,,無し,機能なし
茨城県,笠間市,笠間市環境センター,1646,779,粗大ごみ・不燃ごみ・資源ごみ,併用,,無し,機能なし
茨城県,つくば市,リサイクルセンター,4854,1127,粗大ごみ・不燃ごみ,併用,,無し,展示・譲渡
茨城県,ひたちなか市,ひたちなか市資源リサイクルセンター,2299,1077,粗大ごみ・不燃ごみ,併用,,無し,修理
茨城県,鹿嶋市,鹿嶋市立衛生センターリサイクル施設,4868,1088,粗大ごみ・不燃ごみ,併用,,有り,機能なし
茨城県,潮来市,潮来クリーンセンター,808,171,粗大ごみ・不燃ごみ,併用,,無し,機能なし
茨城県,行方市,行方市環境美化センター粗大ごみ処理施設,942,535,粗大ごみ・不燃ごみ・資源ごみ,併用,,無し,修理・展示・販売
茨城県,城里町,城里町環境センター,442,74,粗大ごみ,破砕,,無し,機能なし
茨城県,東海村,東海村清掃センター,0,0,,併用,,無し,機能なし
茨城県,阿見町,阿見町霞クリーンセンター,1874,640,粗大ごみ・不燃ごみ・資源ごみ,併用,,無し,機能なし
茨城県,大宮地方環境整備組合,大宮地方環境整備組合(環境センター・粗大ごみ処理施設),2422,1048,粗大ごみ・資源ごみ,併用,,無し,機能なし
茨城県,龍ケ崎地方塵芥処理組合,くりーんプラザ・龍,1404,612,粗大ごみ・不燃ごみ,圧縮,,無し,機能なし
